"FILE NAME","FORMAT","SIZE","URL"
"Viral Pneumonia-21","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-22","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-23","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-24","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-25","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-26","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-27","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-28","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-29","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-30","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-31","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-32","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-33","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-34","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-35","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-36","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-37","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-38","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-39","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-40","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-41","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-42","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-43","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-44","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-45","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-46","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-47","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-48","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-49","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-50","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-51","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-52","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-53","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-54","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-55","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-56","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-57","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-58","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-59","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-60","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-61","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-62","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-63","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-64","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-65","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-66","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-67","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-68","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-69","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-70","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-71","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-72","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-73","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-74","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-75","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-76","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-77","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-78","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-79","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-80","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-81","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-82","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-83","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-84","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-85","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-86","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-87","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-88","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-89","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-90","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-91","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-92","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-93","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-94","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-95","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-96","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-97","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-98","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-99","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-100","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-101","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-102","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-103","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-104","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-105","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-106","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-107","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-108","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-109","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-110","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-111","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-112","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-113","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-114","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-115","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-116","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-117","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-118","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-119","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-120","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-121","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-122","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-123","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-124","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-125","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-126","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-127","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-128","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-129","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-130","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-131","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-132","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-133","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-134","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-135","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-136","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-137","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-138","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-139","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-140","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-141","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-142","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-143","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-144","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-145","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-146","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-147","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-148","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-149","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-150","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-151","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-152","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-153","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-154","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-155","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-156","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-157","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-158","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-159","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-160","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-161","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-162","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-163","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-164","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-165","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-166","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-167","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-168","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-169","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-170","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-171","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-172","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-173","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-174","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-175","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-176","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-177","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-178","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-179","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-180","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-181","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-182","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-183","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-184","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-185","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-186","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-187","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-188","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-189","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-190","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-191","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-192","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-193","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-194","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-195","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-196","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-197","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-198","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-199","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-200","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-201","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-202","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-203","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-204","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-205","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-206","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-207","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-208","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-209","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-210","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-211","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-212","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-213","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-214","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-215","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-216","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-217","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-218","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-219","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-220","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-221","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-222","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-223","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-224","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-225","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-226","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-227","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-228","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-229","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-230","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-231","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-232","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-233","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-234","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-235","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-236","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-237","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-238","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-239","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-240","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-241","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-242","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-243","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-244","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-245","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-246","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-247","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-248","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-249","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-250","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-251","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-252","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-253","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-254","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-255","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-256","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-257","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-258","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-259","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-260","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-261","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-262","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
"Viral Pneumonia-263","PNG","256*256","https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia"
